cluster_382	3	DYDC2	INPPL1	NME5
cluster_383	3	E2F6	PCGF6	TFDP1
cluster_384	3	EAPP	PRPF8	TSSC4
cluster_385	3	ECD	NCDN	TTC27
cluster_386	3	ECD	SMYD4	ZNHIT2
cluster_387	3	EDA2R	TRAF1	TRAF2
cluster_388	3	EDEM2	FBLN7	TXNDC11
cluster_389	3	EED	EZH1	SUZ12
cluster_390	3	EEF1B2	EEF1D	EEF1G
cluster_391	3	EFCAB7	RFFL	RNF34
cluster_392	3	EHD1	EHD2	EHD3
cluster_393	3	EID3	SMC5	SMC6
cluster_394	3	EIF1AD	MND1	PSMC3IP
cluster_395	3	EIF2S1	EIF2S2	EIF2S3
cluster_396	3	EIF3A	EIF3H	RSPH9
cluster_397	3	EIF3F	EIF3K	EIF3L
cluster_398	3	ELP2	ELP3	MPG
cluster_399	3	ELP2	KCMF1	UBR4
cluster_400	3	EME1	MUS81	RPL27A
cluster_401	3	EMX2	SSRP1	SUPT16H
cluster_402	3	ENDOG	ITLN1	ITLN2
cluster_403	3	ENO1	ENO2	ENO3
cluster_404	3	EPB41	EPB41L1	EPB41L3
cluster_405	3	ESRP1	RBPMS	RBPMS2
cluster_406	3	ESRRA	ESRRB	ESRRG
cluster_407	3	EZR	MSN	RDX
cluster_408	3	FAM104A	UBXN6	VCP
cluster_409	3	FAM107B	OSTN	PCNP
cluster_410	3	FAM120A	HNRNPR	ILF2
cluster_411	3	FAM168A	POLR2I	WWP2
cluster_412	3	FAM170A	NDC80	SPC24
cluster_413	3	FAM71F2	RAB2A	RAB2B
cluster_414	3	FAM89B	POMP	PSMG2
cluster_415	3	FASTKD2	PTCD1	TRUB2
cluster_416	3	FBXO30	FBXO34	MYO6
cluster_417	3	FBXO38	SUGT1	TTC9C
cluster_418	3	FCGR1A	PCDH12	PCDH17
cluster_419	3	FERMT1	FERMT2	FERMT3
cluster_420	3	FGFR1OP2	SIKE1	TRAF3IP3
cluster_421	3	FGL1	TUBD1	TUBE1
cluster_422	3	FIG4	PIKFYVE	VAC14
cluster_423	3	FKBPL	RBCK1	RNF31
cluster_424	3	FOXJ1	RFX2	RFX3
cluster_425	3	FOXP1	FOXP2	FOXP3
cluster_426	3	FOXR1	MYC	YEATS4
cluster_427	3	FTH1	MSRB3	RBP4
cluster_428	3	G3BP1	G3BP2	NUFIP2
cluster_429	3	GAB2	TBC1D14	TGM4
cluster_430	3	GAPVD1	SNX24	TSSK1B
cluster_431	3	GBP1	GBP2	GBP3
cluster_432	3	GEMIN6	GEMIN7	GEMIN8
cluster_433	3	GFOD1	GFOD2	NKIRAS2
cluster_434	3	GHITM	MFN2	THY1
cluster_435	3	GINS2	GINS4	SIK1
cluster_436	3	GK	GK2	GK3P
cluster_437	3	GLS2	HIP1	HIP1R
cluster_438	3	GMEB2	SDC2	SDC4
cluster_439	3	GNAQ	GNB1	GNGT1
cluster_440	3	GTF2A1	GTF2A2	TBPL1
cluster_441	3	GTF3C3	GTF3C4	GTF3C5
cluster_442	3	GZMH	TUBA1C	TUBA4A
cluster_443	3	HAUS2	HAUS5	HAUS7
cluster_444	3	HCFC1	HCFC2	THAP2
cluster_445	3	HDAC11	RSRC1	TFIP11
cluster_446	3	HES1	HES6	TLE1
cluster_447	3	HLA-A	HLA-C	HLA-G
cluster_448	3	HLA-DRA	HLA-DRB1	HLA-DRB5
cluster_449	3	HMGB1	HMGB2	SP100
cluster_450	3	HUS1	RAD1	RAD9A
cluster_451	3	IDH3A	IDH3B	IDH3G
cluster_452	3	IGBP1	MID1	MID2
cluster_453	3	IK	MRFAP1L1	SMU1
cluster_454	3	ILDR1	ITCH	WWP1
cluster_455	3	ILK	LIMS1	RSU1
cluster_456	3	IMPDH1	IMPDH2	SLC25A44
cluster_457	3	IPO8	ZSCAN21	ZSCAN23
cluster_458	3	IPPK	LPAR1	PCDH19
cluster_459	3	IRF2	IRF2BP1	IRF2BP2
cluster_460	3	IVNS1ABP	PRPSAP1	PRPSAP2
cluster_461	3	KBTBD6	KBTBD7	RPS19BP1
cluster_462	3	KBTBD7	KBTBD8	KLHL29
cluster_463	3	KCNC1	KCNC3	KCNC4
cluster_464	3	KCND2	KCTD17	KCTD5
cluster_465	3	KCNIP1	KCNIP2	KCNIP4
cluster_466	3	KCTD17	KCTD2	POLK
